#	src	l           b       nhi(e20) nhi_er thin      thin_er    cnm    cnm_er	  wnm	  wnm_er
==========================================================================================================
56    P1117+14	240.4380  065.7884  001.98  000.02  001.9425  000.3294  000.00  000.0000  001.98  000.0223
57    3C264.0	236.9959  073.6422  002.18  000.03  002.2173  000.4391  000.00  000.0000  002.18  000.0318
58    3C208.1	213.6015  033.5830  003.48  000.07  003.5092  000.2013  000.00  000.0000  003.48  000.0658
59    3C208.0	213.6628  033.1608  003.77  000.06  003.8400  000.2040  000.00  000.0000  003.77  000.0564
60    4C32.44	067.2335  081.0477  001.36  000.09  001.5775  000.1181  000.17  000.0869  001.19  000.0313
61    3C263.1	228.2701  074.3753  002.12  000.06  002.1082  000.3810  000.00  000.0000  002.12  000.0581
62    3C225b	220.0101  044.0084  004.55  000.21  004.1710  000.0939  000.98  000.1760  003.57  000.1148
63    3C410	069.2117  -03.7691  059.69  006.69  048.3433  000.6858  030.39  006.6415  029.29  000.8142
64    P0347+05	182.2737  -35.7311  017.02  000.97  014.3416  000.8810  009.23  000.9500  007.79  000.1794
65    3C272.1	280.6321  074.6873  003.19  000.05  003.0568  000.3820  000.63  000.0400  002.56  000.0312
66    3C225a	219.8662  044.0249  004.24  000.30  004.1902  000.1057  001.19  000.2965  003.05  000.0595
67    4C07.32	322.2286  068.8350  002.70  000.04  002.6159  000.3236  000.44  000.0287  002.26  000.0307
68    3C245	233.1247  056.3009  002.68  000.05  002.6835  000.1675  000.72  000.0375  001.95  000.0283
69    3C93.1	160.0361  -15.9147  015.55  001.32  012.1261  001.0273  004.44  001.2448  011.11  000.4247
70    3C348	022.9710  029.1769  007.30  000.20  006.6708  000.0762  002.09  000.1921  005.22  000.0589
71    4C13.67	043.4971  009.1540  021.36  001.10  017.2975  000.2088  005.28  000.9362  016.08  000.5836
72    3C286	056.5241  080.6747  001.34  000.09  001.4944  000.1101  000.06  000.0241  001.28  000.0876
73    4C13.65	039.3151  017.7180  011.75  000.19  010.9140  000.1527  002.04  000.1682  009.71  000.0772
74    3C190.0	207.6242  021.8412  003.55  000.05  003.7057  001.0167  000.00  000.0000  003.55  000.0518
75    P0320+05	176.9818  -40.8433  014.25  000.61  012.5968  000.9372  006.50  000.4029  007.75  000.4548
76    3C274.1	269.8744  083.1637  003.08  000.05  002.8804  000.1513  000.48  000.0332  002.60  000.0369
77    3C207	212.9680  030.1390  006.72  000.19  006.2321  000.1221  001.25  000.1597  005.47  000.1096
78    T0629+10	201.5315  000.5079  075.20  003.61  056.9202  000.2148  047.19  003.2501  028.01  001.5630
79    3C223	188.4071  48.65994  001.31  001.62  001.3131  001.6160  000.00  000.0000  001.31  001.6160
80    4C12.50	347.2230  070.1718  002.37  000.11  002.5519  000.1045  000.36  000.1107  002.01  000.0262
81    4C04.51	007.2923  047.7470  004.55  000.13  004.6706  000.1074  000.24  000.0608  004.31  000.1126
82    4C33.48	066.3887  008.3713  015.76  003.04  015.3627  000.1902  001.54  003.0009  014.22  000.4809
83    3C111	161.6756  -08.8197  036.43  004.42  029.2823  000.2045  003.99  003.7799  032.44  002.2911
84    J2232	077.4379  -38.5824  005.50  000.41  005.6861  000.2157  001.21  000.3688  004.29  000.1682
85    3C298	352.1602  060.6666  002.39  000.38  002.5657  000.0969  000.06  000.3694  002.33  000.0851
86    B2050	078.8581  -05.1238  033.86  002.42  027.4539  000.0869  003.00  002.0238  030.86  001.3301
87    PKS0531	186.7617  -07.1076  028.84  009.72  028.2709  000.5680  008.39  009.6105  020.45  001.4837
88    4C16.09	166.6357  -33.5959  012.10  001.13  011.3604  000.2969  003.27  001.1038  008.83  000.2449
89    3C48	133.9626  -28.7194  004.95  000.41  005.1210  000.1622  000.70  000.3565  004.25  000.1940
90    3C327.1	012.1821  037.0047  008.72  001.18  008.2786  000.1716  001.76  001.1704  006.96  000.1069
91    3C147	161.6864  010.2984  020.59  001.95  019.1262  000.2988  007.44  001.7891  013.15  000.7815
92    3C459	083.0397  -51.2850  006.29  000.49  006.4370  000.2624  001.17  000.4928  005.12  000.0409
93    3C345	063.4550  040.9489  001.01  000.13  001.0397  000.0205  000.00  000.0002  001.01  000.1285
